식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D202-120000000-0110,피자_고구마피자 씬도우 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,278,,11.98,,,,7.29,,,,,,384,,,,,,,,,,5.73,,3,식품의약품안전처,768g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0111,피자_고구마피자 씬도우 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,272,,11.03,,,,7.35,,,,,,372,,,,,,,,,,6.62,,3,식품의약품안전처,545g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0112,피자_고구마피자 체다크림크러스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,233,,10.00,,,,5.71,,,,,,368,,,,,,,,,,1.93,,3,식품의약품안전처,1120g,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0113,피자_고구마피자 체다크림크러스트 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,233,,9.17,,,,5.50,,,,,,364,,,,,,,,,,1.65,,3,식품의약품안전처,654g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0114,피자_고구마피자 치즈링 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,255,,13.11,,,,2.46,,,,,,425,,,,,,,,,,4.92,,3,식품의약품안전처,976g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0115,피자_고구마피자 치즈링 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,255,,13.16,,,,2.63,,,,,,429,,,,,,,,,,4.74,,3,식품의약품안전처,758g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0116,피자_고구마피자 치즈크러스트 (F),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,242,,13.62,,,,4.01,,,,,,146,,,,,,,,,,3.16,,3,식품의약품안전처,1572g,임실N치즈피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0117,피자_고구마피자 치즈크러스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,253,,14.15,,,,3.91,,,,,,142,,,,,,,,,,3.12,,3,식품의약품안전처,1241g,임실N치즈피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0118,피자_고구마피자 치즈크러스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,230,,10.87,,,,3.62,,,,,,338,,,,,,,,,,1.88,,3,식품의약품안전처,1104g,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0119,피자_고구마피자 치즈크러스트 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,261,,14.75,,,,3.68,,,,,,140,,,,,,,,,,3.27,,3,식품의약품안전처,702g(,임실N치즈피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0120,피자_고구마피자 치즈크러스트 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,227,,10.91,,,,3.64,,,,,,334,,,,,,,,,,1.64,,3,식품의약품안전처,660g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0121,피자_고구마피자 팬 (F),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,248,,13.31,,,,4.33,,,,,,133,,,,,,,,,,2.29,,3,식품의약품안전처,1542g,임실N치즈피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0122,피자_고구마피자 팬 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,248,,13.25,,,,4.33,,,,,,136,,,,,,,,,,2.28,,3,식품의약품안전처,1101g,임실N치즈피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0123,피자_고구마피자 팬 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,235,,10.24,,,,3.94,,,,,,320,,,,,,,,,,1.81,,3,식품의약품안전처,1016g,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0124,피자_고구마피자 팬 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,251,,13.37,,,,4.29,,,,,,136,,,,,,,,,,2.26,,3,식품의약품안전처,562g(,임실N치즈피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0125,피자_고구마피자 팬 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,238,,10.20,,,,4.08,,,,,,316,,,,,,,,,,1.63,,3,식품의약품안전처,588g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0126,피자_고구마피자 흑미스크린 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,229,,10.08,,,,5.04,,,,,,317,,,,,,,,,,1.68,,3,식품의약품안전처,952g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0127,피자_고구마피자 흑미스크린 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,224,,9.30,,,,5.81,,,,,,307,,,,,,,,,,1.63,,3,식품의약품안전처,516g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0128,피자_고구마피자 흑미스크린치즈크러스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,221,,10.69,,,,5.34,,,,,,334,,,,,,,,,,1.76,,3,식품의약품안전처,1048g,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0129,피자_고구마피자 흑미스크린치즈크러스트 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,216,,10.31,,,,5.15,,,,,,331,,,,,,,,,,1.65,,3,식품의약품안전처,582g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0130,피자_고구마피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,245,,9.30,,,,3.98,,,,,,336,,,,,,,,,,3.20,,3,식품의약품안전처,303g(,고피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0131,피자_고구마피자씬 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,239,,9.72,,,,4.17,,,,,,268,,,,,,,,,,3.06,,3,식품의약품안전처,432g(,지정환피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0132,피자_고구마피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,249,,9.17,,,,5.86,,,,,,327,,,,,,,,,,2.93,,3,식품의약품안전처,785g(,피자스쿨,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0133,피자_고기밭피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,272,,15.16,,,,1.11,,,,,,395,,,,,,,,,,6.42,,3,식품의약품안전처,1044g,청년피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0134,피자_고르곤졸라 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,364,,18.89,17.22,,33.89,11.11,,,,,,418,,,,,,,,,50.56,12.22,,3,식품의약품안전처,180g(,탐앰탐스,2,수집,2022-07-13,2023-01-05,1471000,식품의약품안전처
D202-120000000-0135,피자_고르곤졸라 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,384,,18.10,17.24,,39.66,17.24,,,,,,414,,,,,,,,,50.00,12.07,,3,식품의약품안전처,116g(,탐앰탐스,2,수집,2022-07-13,2023-01-05,1471000,식품의약품안전처
D202-120000000-0136,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,358,,20.35,,,,8.89,,,,,,593,,,,,,,,,,7.64,,3,식품의약품안전처,360g(,네오피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0137,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,306,,25.00,,,,2.78,,,,,,472,,,,,,,,,,6.94,,3,식품의약품안전처,360g(,오르새피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0138,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,262,,16.76,,,,2.79,,,,,,388,,,,,,,,,,6.55,,3,식품의약품안전처,830g(,왕손피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0139,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,312,,14.24,,,,3.85,,,,,,482,,,,,,,,,,4.64,,3,식품의약품안전처,616g(,킹스타피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0140,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,364,,19.61,,,,4.98,,,,,,342,,,,,,,,,,8.17,,3,식품의약품안전처,452g(,피굽남피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0141,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,238,,21.43,,,,2.38,,,,,,500,,,,,,,,,,6.90,,3,식품의약품안전처,505g(,피자알볼로,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0142,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,374,,7.50,,,,3.33,,,,,,442,,,,,,,,,,1.39,,3,식품의약품안전처,581g(,피자애,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0143,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,503,,27.70,,,,2.59,,,,,,778,,,,,,,,,,13.98,,3,식품의약품안전처,570g(,피자탑,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0144,피자_고르곤졸라피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,355,,22.21,,,,2.38,,,,,,454,,,,,,,,,,7.40,,3,식품의약품안전처,505g(,피제이피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0145,피자_고르곤졸라피자 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,310,,14.05,,,,3.98,,,,,,485,,,,,,,,,,4.72,,3,식품의약품안전처,430g(,킹스타피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0146,피자_고르곤졸라피자 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,329,,23.68,,,,2.37,,,,,,224,,,,,,,,,,7.37,,3,식품의약품안전처,305g(,피자알볼로,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0147,피자_고르곤졸라피자 (XL),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,317,,20.60,,,,3.70,,,,,,393,,,,,,,,,,4.10,,3,식품의약품안전처,912g(,봉수아피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0148,피자_고르곤졸라피자 골드스윗 (G),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,303,,16.03,,,,6.11,,,,,,448,,,,,,,,,,7.63,,3,식품의약품안전처,1306g,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0149,피자_고르곤졸라피자 골드스윗 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,309,,16.41,,,,6.15,,,,,,462,,,,,,,,,,7.69,,3,식품의약품안전처,778g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0150,피자_고르곤졸라피자 골드스윗 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,306,,16.78,,,,5.59,,,,,,454,,,,,,,,,,6.99,,3,식품의약품안전처,570g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0151,피자_고르곤졸라피자 리코타링 (G),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,310,,16.52,,,,5.22,,,,,,514,,,,,,,,,,7.83,,3,식품의약품안전처,1151g,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0152,피자_고르곤졸라피자 리코타링 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,314,,17.44,,,,5.81,,,,,,523,,,,,,,,,,7.56,,3,식품의약품안전처,688g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0153,피자_고르곤졸라피자 리코타링 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,315,,18.25,,,,5.56,,,,,,525,,,,,,,,,,7.14,,3,식품의약품안전처,505g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0154,피자_고르곤졸라피자 석쇠 (G),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,308,,17.01,,,,5.15,,,,,,482,,,,,,,,,,6.19,,3,식품의약품안전처,971g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0155,피자_고르곤졸라피자 석쇠 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,314,,18.37,,,,5.44,,,,,,496,,,,,,,,,,6.12,,3,식품의약품안전처,588g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0156,피자_고르곤졸라피자 석쇠 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,315,,18.87,,,,4.72,,,,,,495,,,,,,,,,,5.66,,3,식품의약품안전처,425g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0157,피자_고르곤졸라피자 씬도우 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,366,,20.51,,,,1.71,,,,,,443,,,,,,,,,,8.55,,3,식품의약품안전처,467g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
D202-120000000-0158,피자_고르곤졸라피자 씬도우 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,373,,18.40,,,,3.20,,,,,,462,,,,,,,,,,10.40,,3,식품의약품안전처,332g(,7번가피자,2,수집,2022-10-30,2023-01-05,1471000,식품의약품안전처
